year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2019,AGO,Food organic waste (organic),52,,,,
2019,ALB,Food organic waste (organic),51,,,,
2019,AND,Food organic waste (organic),31,,,,
2019,ARG,Food organic waste (organic),39,,,,
2019,ARM,Food organic waste (organic),57,,,,
2019,ASM,Food organic waste (organic),20,,,,
2019,ATG,Food organic waste (organic),46,,,,
2019,AUS,Food organic waste (organic),48,,,,
2019,AUT,Food organic waste (organic),31,,,,
2019,AZE,Food organic waste (organic),45,,,,
2019,BDI,Food organic waste (organic),81,,,,
2019,BEL,Food organic waste (organic),14,,,,
2019,BEN,Food organic waste (organic),52,,,,
2019,BFA,Food organic waste (organic),21,,,,
2019,BGD,Food organic waste (organic),81,,,,
2019,BGR,Food organic waste (organic),24,,,,
2019,BHR,Food organic waste (organic),59,,,,
2019,BHS,Food organic waste (organic),46,,,,
2019,BLR,Food organic waste (organic),30,,,,
2019,BLZ,Food organic waste (organic),47,,,,
2019,BMU,Food organic waste (organic),17,,,,
2019,BOL,Food organic waste (organic),55,,,,
2019,BRA,Food organic waste (organic),51,,,,
2019,BRB,Food organic waste (organic),18,,,,
2019,BRN,Food organic waste (organic),36,,,,
2019,BTN,Food organic waste (organic),58,,,,
2019,BWA,Food organic waste (organic),8,,,,
2019,CAN,Food organic waste (organic),24,,,,
2019,CHE,Food organic waste (organic),29,,,,
2019,CHL,Food organic waste (organic),53,,,,
2019,CHN,Food organic waste (organic),61,,,,
2019,CMR,Food organic waste (organic),83,,,,
2019,COL,Food organic waste (organic),60,,,,
2019,COM,Food organic waste (organic),50,,,,
2019,CRI,Food organic waste (organic),58,,,,
2019,CUB,Food organic waste (organic),69,,,,
2019,CYM,Food organic waste (organic),11,,,,
2019,CYP,Food organic waste (organic),42,,,,
2019,CZE,Food organic waste (organic),62,,,,
2019,DEU,Food organic waste (organic),30,,,,
2019,DMA,Food organic waste (organic),45,,,,
2019,DNK,Food organic waste (organic),13,,,,
2019,DOM,Food organic waste (organic),51,,,,
2019,DZA,Food organic waste (organic),54,,,,
2019,ECU,Food organic waste (organic),59,,,,
2019,EGY,Food organic waste (organic),56,,,,
2019,ESP,Food organic waste (organic),49,,,,
2019,EST,Food organic waste (organic),37,,,,
2019,ETH,Food organic waste (organic),88,,,,
2019,FIN,Food organic waste (organic),36,,,,
2019,FJI,Food organic waste (organic),33,,,,
2019,FRA,Food organic waste (organic),32,,,,
2019,FSM,Food organic waste (organic),24,,,,
2019,GBR,Food organic waste (organic),17,,,,
2019,GEO,Food organic waste (organic),39,,,,
2019,GHA,Food organic waste (organic),67,,,,
2019,GIB,Food organic waste (organic),25,,,,
2019,GIN,Food organic waste (organic),58,,,,
2019,GMB,Food organic waste (organic),35,,,,
2019,GRC,Food organic waste (organic),40,,,,
2019,GRD,Food organic waste (organic),27,,,,
2019,GRL,Food organic waste (organic),43,,,,
2019,GTM,Food organic waste (organic),38,,,,
2019,GUM,Food organic waste (organic),27,,,,
2019,GUY,Food organic waste (organic),50,,,,
2019,HKG,Food organic waste (organic),35,,,,
2019,HND,Food organic waste (organic),58,,,,
2019,HRV,Food organic waste (organic),31,,,,
2019,HTI,Food organic waste (organic),61,,,,
2019,HUN,Food organic waste (organic),23,,,,
2019,IDN,Food organic waste (organic),54,,,,
2019,IRL,Food organic waste (organic),17,,,,
2019,IRN,Food organic waste (organic),73,,,,
2019,IRQ,Food organic waste (organic),69,,,,
2019,ISL,Food organic waste (organic),10,,,,
2019,ISR,Food organic waste (organic),34,,,,
2019,ITA,Food organic waste (organic),34,,,,
2019,JAM,Food organic waste (organic),62,,,,
2019,JOR,Food organic waste (organic),50,,,,
2019,JPN,Food organic waste (organic),36,,,,
2019,KAZ,Food organic waste (organic),30,,,,
2019,KEN,Food organic waste (organic),57,,,,
2019,KHM,Food organic waste (organic),67,,,,
2019,KIR,Food organic waste (organic),44,,,,
2019,KOR,Food organic waste (organic),30,,,,
2019,KWT,Food organic waste (organic),45,,,,
2019,LAO,Food organic waste (organic),17,,,,
2019,LBN,Food organic waste (organic),53,,,,
2019,LBY,Food organic waste (organic),70,,,,
2019,LCA,Food organic waste (organic),45,,,,
2019,LIE,Food organic waste (organic),38,,,,
2019,LKA,Food organic waste (organic),62,,,,
2019,LTU,Food organic waste (organic),40,,,,
2019,LUX,Food organic waste (organic),30,,,,
2019,LVA,Food organic waste (organic),47,,,,
2019,MAC,Food organic waste (organic),3,,,,
2019,MAR,Food organic waste (organic),60,,,,
2019,MDA,Food organic waste (organic),55,,,,
2019,MDV,Food organic waste (organic),24,,,,
2019,MEX,Food organic waste (organic),52,,,,
2019,MHL,Food organic waste (organic),8,,,,
2019,MKD,Food organic waste (organic),29,,,,
2019,MLI,Food organic waste (organic),18,,,,
2019,MLT,Food organic waste (organic),52,,,,
2019,MNE,Food organic waste (organic),34,,,,
2019,MNG,Food organic waste (organic),23,,,,
2019,MNP,Food organic waste (organic),44,,,,
2019,MOZ,Food organic waste (organic),60,,,,
2019,MRT,Food organic waste (organic),5,,,,
2019,MUS,Food organic waste (organic),64,,,,
2019,MYS,Food organic waste (organic),46,,,,
2019,NCL,Food organic waste (organic),44,,,,
2019,NER,Food organic waste (organic),38,,,,
2019,NLD,Food organic waste (organic),35,,,,
2019,NOR,Food organic waste (organic),16,,,,
2019,NPL,Food organic waste (organic),52,,,,
2019,NRU,Food organic waste (organic),44,,,,
2019,NZL,Food organic waste (organic),28,,,,
2019,OMN,Food organic waste (organic),27,,,,
2019,PAN,Food organic waste (organic),46,,,,
2019,PHL,Food organic waste (organic),52,,,,
2019,PLW,Food organic waste (organic),26,,,,
2019,PNG,Food organic waste (organic),31,,,,
2019,POL,Food organic waste (organic),37,,,,
2019,PRT,Food organic waste (organic),37,,,,
2019,PSE,Food organic waste (organic),59,,,,
2019,PYF,Food organic waste (organic),47,,,,
2019,QAT,Food organic waste (organic),57,,,,
2019,ROU,Food organic waste (organic),56,,,,
