year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2019,WLD,Public,114.4,,,,
2019,WLD,Private,17.9,,,,
2019,WLD,Total,132.3,,,,
2030,WLD,Total,,,,354,
2050,WLD,Total,,,,536,
