year,geo,value
2010,WLD,0
2011,WLD,0
2012,WLD,0
2013,WLD,1
2014,WLD,3
2015,WLD,7
2016,WLD,10
2017,WLD,10
2018,WLD,18
2019,WLD,21
2020,WLD,22
2021,WLD,24
2022,WLD,24
2023,WLD,25
2010,AFG,3
2011,AFG,3
2012,AFG,3
2013,AFG,3
2014,AFG,3
2015,AFG,6
2016,AFG,7
2017,AFG,11
2018,AFG,12
2019,AFG,12
2020,AFG,12
2021,AFG,12
2022,AFG,12
2023,AFG,12
2010,AGO,8
2011,AGO,8
2012,AGO,8
2013,AGO,10
2014,AGO,10
2015,AGO,10
2016,AGO,11
2017,AGO,15
2018,AGO,27
2019,AGO,28
2020,AGO,28
2021,AGO,28
2022,AGO,28
2023,AGO,28
2010,ALB,15
2011,ALB,15
2012,ALB,15
2013,ALB,15
2014,ALB,16
2015,ALB,17
2016,ALB,21
2017,ALB,39
2018,ALB,39
2019,ALB,39
2020,ALB,39
2021,ALB,45
2022,ALB,45
2023,ALB,51
2010,ARE,2
2011,ARE,2
2012,ARE,9
2013,ARE,9
2014,ARE,22
2015,ARE,33
2016,ARE,36
2017,ARE,47
2018,ARE,50
2019,ARE,54
2020,ARE,54
2021,ARE,54
2022,ARE,54
2023,ARE,54
2010,ARG,19
2011,ARG,21
2012,ARG,21
2013,ARG,21
2014,ARG,22
2015,ARG,29
2016,ARG,31
2017,ARG,37
2018,ARG,41
2019,ARG,44
2020,ARG,44
2021,ARG,50
2022,ARG,50
2023,ARG,50
2010,ARM,11
2011,ARM,11
2012,ARM,11
2013,ARM,11
2014,ARM,12
2015,ARM,19
2016,ARM,26
2017,ARM,29
2018,ARM,32
2019,ARM,32
2020,ARM,32
2021,ARM,36
2022,ARM,36
2023,ARM,36
2010,AUS,41
2011,AUS,49
2012,AUS,58
2013,AUS,58
2014,AUS,58
2015,AUS,62
2016,AUS,62
2017,AUS,62
2018,AUS,66
2019,AUS,66
2020,AUS,68
2021,AUS,68
2022,AUS,68
2023,AUS,68
2010,AUT,50
2011,AUT,50
2012,AUT,55
2013,AUT,55
2014,AUT,55
2015,AUT,63
2016,AUT,63
2017,AUT,63
2018,AUT,64
2019,AUT,76
2020,AUT,76
2021,AUT,80
2022,AUT,80
2023,AUT,82
2010,AZE,3
2011,AZE,3
2012,AZE,3
2013,AZE,3
2014,AZE,3
2015,AZE,3
2016,AZE,7
2017,AZE,8
2018,AZE,8
2019,AZE,11
2020,AZE,11
2021,AZE,11
2022,AZE,11
2023,AZE,11
2010,BDI,1
2011,BDI,1
2012,BDI,4
2013,BDI,4
2014,BDI,4
2015,BDI,5
2016,BDI,7
2017,BDI,7
2018,BDI,7
2019,BDI,7
2020,BDI,9
2021,BDI,10
2022,BDI,10
2023,BDI,10
2010,BEL,49
2011,BEL,49
2012,BEL,50
2013,BEL,60
2014,BEL,68
2015,BEL,71
2016,BEL,71
2017,BEL,71
2018,BEL,77
2019,BEL,78
2020,BEL,78
2021,BEL,81
2022,BEL,81
2023,BEL,81
2010,BEN,4
2011,BEN,4
2012,BEN,7
2013,BEN,7
2014,BEN,7
2015,BEN,13
2016,BEN,14
2017,BEN,14
2018,BEN,15
2019,BEN,15
2020,BEN,15
2021,BEN,15
2022,BEN,15
2023,BEN,15
2010,BFA,0
2011,BFA,0
2012,BFA,0
2013,BFA,0
2014,BFA,0
2015,BFA,11
2016,BFA,13
2017,BFA,14
2018,BFA,15
2019,BFA,26
2020,BFA,26
2021,BFA,26
2022,BFA,26
2023,BFA,26
2010,BGD,6
2011,BGD,10
2012,BGD,10
2013,BGD,14
2014,BGD,19
2015,BGD,21
2016,BGD,26
2017,BGD,26
2018,BGD,27
2019,BGD,27
2020,BGD,27
2021,BGD,27
2022,BGD,27
2023,BGD,27
2010,BGR,34
2011,BGR,50
2012,BGR,55
2013,BGR,55
2014,BGR,55
2015,BGR,58
2016,BGR,58
2017,BGR,58
2018,BGR,61
2019,BGR,65
2020,BGR,65
2021,BGR,65
2022,BGR,65
2023,BGR,65
2010,BHR,0
2011,BHR,0
2012,BHR,0
2013,BHR,0
2014,BHR,2
2015,BHR,2
2016,BHR,2
2017,BHR,9
2018,BHR,13
2019,BHR,13
2020,BHR,14
2021,BHR,16
2022,BHR,16
2023,BHR,16
2010,BIH,0
2011,BIH,0
2012,BIH,13
2013,BIH,13
2014,BIH,14
2015,BIH,14
2016,BIH,22
2017,BIH,27
2018,BIH,35
2019,BIH,35
2020,BIH,35
2021,BIH,35
2022,BIH,35
2023,BIH,36
2010,BLR,7
2011,BLR,8
2012,BLR,8
2013,BLR,8
2014,BLR,14
2015,BLR,15
2016,BLR,22
2017,BLR,22
2018,BLR,22
2019,BLR,22
2020,BLR,22
2021,BLR,22
2022,BLR,22
2023,BLR,22
2010,BOL,6
2011,BOL,6
2012,BOL,7
2013,BOL,13
2014,BOL,14
2015,BOL,14
2016,BOL,14
2017,BOL,14
2018,BOL,14
2019,BOL,19
2020,BOL,19
2021,BOL,22
2022,BOL,22
2023,BOL,22
2010,BRA,29
2011,BRA,29
2012,BRA,29
2013,BRA,35
2014,BRA,35
2015,BRA,48
2016,BRA,48
2017,BRA,53
2018,BRA,54
2019,BRA,61
2020,BRA,61
2021,BRA,65
2022,BRA,65
2023,BRA,65
2010,CAF,3
2011,CAF,3
2012,CAF,3
2013,CAF,3
2014,CAF,3
2015,CAF,3
2016,CAF,3
2017,CAF,3
2018,CAF,3
2019,CAF,3
2020,CAF,3
2021,CAF,8
2022,CAF,8
2023,CAF,8
2010,CAN,35
2011,CAN,35
2012,CAN,38
2013,CAN,42
2014,CAN,44
2015,CAN,45
2016,CAN,50
2017,CAN,54
2018,CAN,54
2019,CAN,63
2020,CAN,63
2021,CAN,67
2022,CAN,67
2023,CAN,67
2010,CHE,17
2011,CHE,23
2012,CHE,23
2013,CHE,24
2014,CHE,30
2015,CHE,30
2016,CHE,32
2017,CHE,58
2018,CHE,75
2019,CHE,75
2020,CHE,76
2021,CHE,76
2022,CHE,76
2023,CHE,76
2010,CHL,11
2011,CHL,12
2012,CHL,16
2013,CHL,20
2014,CHL,28
2015,CHL,34
2016,CHL,34
2017,CHL,38
2018,CHL,38
2019,CHL,45
2020,CHL,47
2021,CHL,67
2022,CHL,67
2023,CHL,67
2010,CHN,21
2011,CHN,24
2012,CHN,25
2013,CHN,25
2014,CHN,25
2015,CHN,30
2016,CHN,42
2017,CHN,52
2018,CHN,53
2019,CHN,53
2020,CHN,54
2021,CHN,58
2022,CHN,58
2023,CHN,58
2010,CIV,0
2011,CIV,3
2012,CIV,3
2013,CIV,3
2014,CIV,3
2015,CIV,3
2016,CIV,7
2017,CIV,17
2018,CIV,17
2019,CIV,17
2020,CIV,28
2021,CIV,28
2022,CIV,28
2023,CIV,28
2010,CMR,3
2011,CMR,4
2012,CMR,8
2013,CMR,8
2014,CMR,8
2015,CMR,8
2016,CMR,8
2017,CMR,8
2018,CMR,8
2019,CMR,8
2020,CMR,11
2021,CMR,14
2022,CMR,14
2023,CMR,14
2010,COD,2
2011,COD,2
2012,COD,2
2013,COD,6
2014,COD,7
2015,COD,8
2016,COD,14
2017,COD,15
2018,COD,15
2019,COD,15
2020,COD,15
2021,COD,16
2022,COD,16
2023,COD,16
2010,COG,1
2011,COG,1
2012,COG,1
2013,COG,1
2014,COG,1
2015,COG,3
2016,COG,3
2017,COG,3
2018,COG,3
2019,COG,3
2020,COG,3
2021,COG,3
2022,COG,3
2023,COG,3
2010,COL,17
2011,COL,17
2012,COL,17
2013,COL,18
2014,COL,27
2015,COL,28
2016,COL,30
2017,COL,35
2018,COL,37
2019,COL,40
2020,COL,42
2021,COL,49
2022,COL,49
2023,COL,49
2010,CRI,19
2011,CRI,29
2012,CRI,29
2013,CRI,29
2014,CRI,32
2015,CRI,34
2016,CRI,35
2017,CRI,38
2018,CRI,38
2019,CRI,49
2020,CRI,49
2021,CRI,51
2022,CRI,51
2023,CRI,52
2010,CZE,45
2011,CZE,45
2012,CZE,62
2013,CZE,62
2014,CZE,62
2015,CZE,69
2016,CZE,75
2017,CZE,75
2018,CZE,75
2019,CZE,77
2020,CZE,77
2021,CZE,78
2022,CZE,78
2023,CZE,78
2010,DEU,52
2011,DEU,52
2012,DEU,53
2013,DEU,57
2014,DEU,64
2015,DEU,72
2016,DEU,78
2017,DEU,81
2018,DEU,81
2019,DEU,81
2020,DEU,86
2021,DEU,86
2022,DEU,86
2023,DEU,86
2010,DNK,45
2011,DNK,51
2012,DNK,54
2013,DNK,61
2014,DNK,61
2015,DNK,67
2016,DNK,73
2017,DNK,76
2018,DNK,83
2019,DNK,85
2020,DNK,85
2021,DNK,90
2022,DNK,90
2023,DNK,90
2010,DOM,15
2011,DOM,15
2012,DOM,16
2013,DOM,20
2014,DOM,20
2015,DOM,20
2016,DOM,20
2017,DOM,20
2018,DOM,20
2019,DOM,29
2020,DOM,29
2021,DOM,31
2022,DOM,31
2023,DOM,31
2010,DZA,9
2011,DZA,10
2012,DZA,10
2013,DZA,12
2014,DZA,12
2015,DZA,15
2016,DZA,17
2017,DZA,17
2018,DZA,17
2019,DZA,19
2020,DZA,19
2021,DZA,19
2022,DZA,19
2023,DZA,19
2010,ECU,3
2011,ECU,3
2012,ECU,3
2013,ECU,3
2014,ECU,3
2015,ECU,13
2016,ECU,13
2017,ECU,17
2018,ECU,20
2019,ECU,21
2020,ECU,35
2021,ECU,41
2022,ECU,41
2023,ECU,41
2010,EGY,9
2011,EGY,9
2012,EGY,9
2013,EGY,10
2014,EGY,12
2015,EGY,22
2016,EGY,25
2017,EGY,27
2018,EGY,27
2019,EGY,30
2020,EGY,37
2021,EGY,41
2022,EGY,41
2023,EGY,44
2010,ERI,4
2011,ERI,4
2012,ERI,4
2013,ERI,4
2014,ERI,5
2015,ERI,5
2016,ERI,5
2017,ERI,7
2018,ERI,7
2019,ERI,7
2020,ERI,7
2021,ERI,7
2022,ERI,7
2023,ERI,7
2010,ESP,25
2011,ESP,29
2012,ESP,29
2013,ESP,50
2014,ESP,56
2015,ESP,56
2016,ESP,56
2017,ESP,57
2018,ESP,63
2019,ESP,67
2020,ESP,70
2021,ESP,83
2022,ESP,83
2023,ESP,83
2010,ETH,0
2011,ETH,7
2012,ETH,7
2013,ETH,11
2014,ETH,12
2015,ETH,17
2016,ETH,27
2017,ETH,29
2018,ETH,29
2019,ETH,30
2020,ETH,30
2021,ETH,33
2022,ETH,33
2023,ETH,33
2010,FIN,25
2011,FIN,25
2012,FIN,25
2013,FIN,40
2014,FIN,41
2015,FIN,51
2016,FIN,71
2017,FIN,71
2018,FIN,74
2019,FIN,77
2020,FIN,77
2021,FIN,81
2022,FIN,81
2023,FIN,81
2010,FRA,33
2011,FRA,37
2012,FRA,37
2013,FRA,48
2014,FRA,52
2015,FRA,59
2016,FRA,59
2017,FRA,59
2018,FRA,63
2019,FRA,80
2020,FRA,82
2021,FRA,88
2022,FRA,88
2023,FRA,88
2010,GBR,26
2011,GBR,29
2012,GBR,35
2013,GBR,65
2014,GBR,67
2015,GBR,67
2016,GBR,68
2017,GBR,68
2018,GBR,68
2019,GBR,75
2020,GBR,75
2021,GBR,79
2022,GBR,79
2023,GBR,79
2010,GEO,5
2011,GEO,5
2012,GEO,5
2013,GEO,5
2014,GEO,5
2015,GEO,5
2016,GEO,5
2017,GEO,5
2018,GEO,6
2019,GEO,34
2020,GEO,37
2021,GEO,43
2022,GEO,43
2023,GEO,47
2010,GHA,11
2011,GHA,12
2012,GHA,13
2013,GHA,15
2014,GHA,15
2015,GHA,22
2016,GHA,22
2017,GHA,22
2018,GHA,23
2019,GHA,30
2020,GHA,30
2021,GHA,31
2022,GHA,31
2023,GHA,31
2010,GIN,4
2011,GIN,4
2012,GIN,4
2013,GIN,4
2014,GIN,4
2015,GIN,4
2016,GIN,4
2017,GIN,4
2018,GIN,5
2019,GIN,5
2020,GIN,5
2021,GIN,10
2022,GIN,10
2023,GIN,10
2010,GRC,23
