year,geo,disagg,value
2001,AFG,Coal,0
2002,AFG,Coal,0
2003,AFG,Coal,0
2004,AFG,Coal,0
2005,AFG,Coal,0
2006,AFG,Coal,0
2007,AFG,Coal,0
2008,AFG,Coal,0
2009,AFG,Coal,0
2010,AFG,Coal,0
2011,AFG,Coal,0
2012,AFG,Coal,0
2013,AFG,Coal,0
2014,AFG,Coal,0
2015,AFG,Coal,0
2016,AFG,Coal,0
2017,AFG,Coal,0
2018,AFG,Coal,0
2019,AFG,Coal,0
2020,AFG,Coal,0
2021,AFG,Coal,0
2022,AFG,Coal,0
2023,AFG,Coal,0
2024,AFG,Coal,0
2001,ALB,Coal,0
2002,ALB,Coal,0
2003,ALB,Coal,0
2004,ALB,Coal,0
2005,ALB,Coal,0
2006,ALB,Coal,0
2007,ALB,Coal,0
2008,ALB,Coal,0
2009,ALB,Coal,0
2010,ALB,Coal,0
2011,ALB,Coal,0
2012,ALB,Coal,0
2013,ALB,Coal,0
2014,ALB,Coal,0
2015,ALB,Coal,0
2016,ALB,Coal,0
2017,ALB,Coal,0
2018,ALB,Coal,0
2019,ALB,Coal,0
2020,ALB,Coal,0
2021,ALB,Coal,0
2022,ALB,Coal,0
2023,ALB,Coal,0
2024,ALB,Coal,0
2025,ALB,Coal,0
2001,DZA,Coal,0
2002,DZA,Coal,0
2003,DZA,Coal,0
2004,DZA,Coal,0
2005,DZA,Coal,0
2006,DZA,Coal,0
2007,DZA,Coal,0
2008,DZA,Coal,0
2009,DZA,Coal,0
2010,DZA,Coal,0
2011,DZA,Coal,0
2012,DZA,Coal,0
2013,DZA,Coal,0
2014,DZA,Coal,0
2015,DZA,Coal,0
2016,DZA,Coal,0
2017,DZA,Coal,0
2018,DZA,Coal,0
2019,DZA,Coal,0
2020,DZA,Coal,0
2021,DZA,Coal,0
2022,DZA,Coal,0
2023,DZA,Coal,0
2024,DZA,Coal,0
2001,ASM,Coal,0
2002,ASM,Coal,0
2003,ASM,Coal,0
2004,ASM,Coal,0
2005,ASM,Coal,0
2006,ASM,Coal,0
2007,ASM,Coal,0
2008,ASM,Coal,0
2009,ASM,Coal,0
2010,ASM,Coal,0
2011,ASM,Coal,0
2012,ASM,Coal,0
2013,ASM,Coal,0
2014,ASM,Coal,0
2015,ASM,Coal,0
2016,ASM,Coal,0
2017,ASM,Coal,0
2018,ASM,Coal,0
2019,ASM,Coal,0
2020,ASM,Coal,0
2021,ASM,Coal,0
2022,ASM,Coal,0
2023,ASM,Coal,0
2024,ASM,Coal,0
2001,AGO,Coal,0
2002,AGO,Coal,0
2003,AGO,Coal,0
2004,AGO,Coal,0
2005,AGO,Coal,0
2006,AGO,Coal,0
2007,AGO,Coal,0
2008,AGO,Coal,0
2009,AGO,Coal,0
2010,AGO,Coal,0
2011,AGO,Coal,0
2012,AGO,Coal,0
2013,AGO,Coal,0
2014,AGO,Coal,0
2015,AGO,Coal,0
2016,AGO,Coal,0
2017,AGO,Coal,0
2018,AGO,Coal,0
2019,AGO,Coal,0
2020,AGO,Coal,0
2021,AGO,Coal,0
2022,AGO,Coal,0
2023,AGO,Coal,0
2024,AGO,Coal,0
2001,ATG,Coal,0
2002,ATG,Coal,0
2003,ATG,Coal,0
2004,ATG,Coal,0
2005,ATG,Coal,0
2006,ATG,Coal,0
2007,ATG,Coal,0
2008,ATG,Coal,0
2009,ATG,Coal,0
2010,ATG,Coal,0
2011,ATG,Coal,0
2012,ATG,Coal,0
2013,ATG,Coal,0
2014,ATG,Coal,0
2015,ATG,Coal,0
2016,ATG,Coal,0
2017,ATG,Coal,0
2018,ATG,Coal,0
2019,ATG,Coal,0
2020,ATG,Coal,0
2021,ATG,Coal,0
2022,ATG,Coal,0
2023,ATG,Coal,0
2024,ATG,Coal,0
1986,ARG,Coal,0
1987,ARG,Coal,0
1988,ARG,Coal,0
1989,ARG,Coal,0
1990,ARG,Coal,0
1991,ARG,Coal,0
1992,ARG,Coal,0
1993,ARG,Coal,0
1994,ARG,Coal,0
1995,ARG,Coal,0
1996,ARG,Coal,0
1997,ARG,Coal,0
1998,ARG,Coal,0
1999,ARG,Coal,0
2000,ARG,Coal,1
2001,ARG,Coal,0
2002,ARG,Coal,0
2003,ARG,Coal,0
2004,ARG,Coal,0
2005,ARG,Coal,0
2006,ARG,Coal,0
2007,ARG,Coal,0
2008,ARG,Coal,0
2009,ARG,Coal,0
2010,ARG,Coal,0
2011,ARG,Coal,0
2012,ARG,Coal,0
2013,ARG,Coal,0
2014,ARG,Coal,0
2015,ARG,Coal,0
2016,ARG,Coal,0
2017,ARG,Coal,0
2018,ARG,Coal,0
2019,ARG,Coal,0
2020,ARG,Coal,0
2021,ARG,Coal,0
2022,ARG,Coal,0
2023,ARG,Coal,0
2024,ARG,Coal,0
2025,ARG,Coal,0
2001,ARM,Coal,0
2002,ARM,Coal,0
2003,ARM,Coal,0
2004,ARM,Coal,0
2005,ARM,Coal,0
2006,ARM,Coal,0
2007,ARM,Coal,0
2008,ARM,Coal,0
2009,ARM,Coal,0
2010,ARM,Coal,0
2011,ARM,Coal,0
2012,ARM,Coal,0
2013,ARM,Coal,0
2014,ARM,Coal,0
2015,ARM,Coal,0
2016,ARM,Coal,0
2017,ARM,Coal,0
2018,ARM,Coal,0
2019,ARM,Coal,0
2020,ARM,Coal,0
2021,ARM,Coal,0
2022,ARM,Coal,0
2023,ARM,Coal,0
2024,ARM,Coal,0
2025,ARM,Coal,0
2001,ABW,Coal,0
2002,ABW,Coal,0
2003,ABW,Coal,0
2004,ABW,Coal,0
2005,ABW,Coal,0
2006,ABW,Coal,0
2007,ABW,Coal,0
2008,ABW,Coal,0
2009,ABW,Coal,0
2010,ABW,Coal,0
2011,ABW,Coal,0
2012,ABW,Coal,0
2013,ABW,Coal,0
2014,ABW,Coal,0
2015,ABW,Coal,0
2016,ABW,Coal,0
2017,ABW,Coal,0
2018,ABW,Coal,0
2019,ABW,Coal,0
2020,ABW,Coal,0
2021,ABW,Coal,0
2022,ABW,Coal,0
2023,ABW,Coal,0
2024,ABW,Coal,0
1986,AUS,Coal,0
1987,AUS,Coal,0
1988,AUS,Coal,0
1989,AUS,Coal,0
1990,AUS,Coal,0
1991,AUS,Coal,0
1992,AUS,Coal,0
1993,AUS,Coal,0
1994,AUS,Coal,0
1995,AUS,Coal,0
1996,AUS,Coal,0
1997,AUS,Coal,0
1998,AUS,Coal,0
1999,AUS,Coal,0
2000,AUS,Coal,28
2001,AUS,Coal,1
2002,AUS,Coal,0
2003,AUS,Coal,1
2004,AUS,Coal,0
2005,AUS,Coal,0
2006,AUS,Coal,0
2007,AUS,Coal,1
2008,AUS,Coal,0
2009,AUS,Coal,0
2010,AUS,Coal,0
2011,AUS,Coal,0
2012,AUS,Coal,-1
2013,AUS,Coal,0
2014,AUS,Coal,-1
2015,AUS,Coal,-1
2016,AUS,Coal,-1
2017,AUS,Coal,-2
2018,AUS,Coal,0
2019,AUS,Coal,0
2020,AUS,Coal,0
2021,AUS,Coal,0
2022,AUS,Coal,-1
2023,AUS,Coal,-2
2024,AUS,Coal,0
2025,AUS,Coal,0
1991,AUT,Coal,0
1992,AUT,Coal,0
1993,AUT,Coal,0
1994,AUT,Coal,0
1995,AUT,Coal,0
1996,AUT,Coal,0
1997,AUT,Coal,0
1998,AUT,Coal,0
1999,AUT,Coal,0
2000,AUT,Coal,2
2001,AUT,Coal,0
2002,AUT,Coal,0
2003,AUT,Coal,0
2004,AUT,Coal,0
2005,AUT,Coal,0
2006,AUT,Coal,0
2007,AUT,Coal,0
2008,AUT,Coal,0
2009,AUT,Coal,0
2010,AUT,Coal,0
2011,AUT,Coal,0
2012,AUT,Coal,0
2013,AUT,Coal,0
2014,AUT,Coal,0
2015,AUT,Coal,0
2016,AUT,Coal,0
2017,AUT,Coal,0
2018,AUT,Coal,0
2019,AUT,Coal,0
2020,AUT,Coal,0
2021,AUT,Coal,0
2022,AUT,Coal,0
2023,AUT,Coal,0
2024,AUT,Coal,0
2025,AUT,Coal,0
2001,AZE,Coal,0
2002,AZE,Coal,0
2003,AZE,Coal,0
2004,AZE,Coal,0
2005,AZE,Coal,0
2006,AZE,Coal,0
2007,AZE,Coal,0
2008,AZE,Coal,0
2009,AZE,Coal,0
2010,AZE,Coal,0
2011,AZE,Coal,0
2012,AZE,Coal,0
2013,AZE,Coal,0
2014,AZE,Coal,0
2015,AZE,Coal,0
2016,AZE,Coal,0
2017,AZE,Coal,0
2018,AZE,Coal,0
2019,AZE,Coal,0
2020,AZE,Coal,0
