year,geo,value
1990,WLD,45
1991,WLD,62
1992,WLD,71
1993,WLD,78
1994,WLD,83
1995,WLD,100
1996,WLD,111
1997,WLD,123
1998,WLD,130
1999,WLD,137
2000,WLD,144
2001,WLD,153
2002,WLD,169
2003,WLD,178
2004,WLD,196
2005,WLD,203
2006,WLD,217
2007,WLD,224
2008,WLD,232
2009,WLD,240
2010,WLD,248
2011,WLD,255
2012,WLD,264
2013,WLD,271
2014,WLD,274
2015,WLD,284
2016,WLD,286
2017,WLD,292
2018,WLD,293
2019,WLD,296
2020,WLD,297
2021,WLD,299
2022,WLD,302
2023,WLD,302
2012,ALB,2
2013,ALB,2
2014,ALB,2
2015,ALB,2
2016,ALB,2
2017,ALB,2
2018,ALB,2
2019,ALB,2
2020,ALB,2
2021,ALB,2
2012,AUS,15
2013,AUS,15
2014,AUS,15
2015,AUS,15
2016,AUS,15
2017,AUS,15
2018,AUS,15
2019,AUS,15
2020,AUS,15
2021,AUS,15
2012,AUT,7
2013,AUT,7
2014,AUT,7
2015,AUT,7
2016,AUT,7
2017,AUT,7
2018,AUT,7
2019,AUT,7
2020,AUT,7
2021,AUT,7
2012,BEL,40
2013,BEL,40
2014,BEL,40
2015,BEL,40
2016,BEL,40
2017,BEL,40
2018,BEL,40
2019,BEL,40
2020,BEL,40
2021,BEL,40
2012,BGR,46
2013,BGR,46
2014,BGR,46
2015,BGR,46
2016,BGR,46
2017,BGR,46
2018,BGR,46
2019,BGR,46
2020,BGR,46
2021,BGR,46
2012,CAN,74
2013,CAN,74
2014,CAN,74
2015,CAN,74
2016,CAN,74
2017,CAN,74
2018,CAN,74
2019,CAN,74
2020,CAN,74
2021,CAN,74
2012,CHE,25
2013,CHE,25
2014,CHE,25
2015,CHE,25
2016,CHE,25
2017,CHE,25
2018,CHE,25
2019,CHE,25
2020,CHE,25
2021,CHE,25
2012,CHL,1
2013,CHL,1
2014,CHL,1
2015,CHL,1
2016,CHL,1
2017,CHL,1
2018,CHL,1
2019,CHL,1
2020,CHL,1
2021,CHL,1
2012,CHN,12
2013,CHN,12
2014,CHN,12
2015,CHN,12
2016,CHN,12
2017,CHN,12
2018,CHN,12
2019,CHN,12
2020,CHN,12
2021,CHN,12
2012,CZE,9
2013,CZE,9
2014,CZE,9
2015,CZE,9
2016,CZE,9
2017,CZE,9
2018,CZE,9
2019,CZE,9
2020,CZE,9
2021,CZE,9
2012,DEU,9
2013,DEU,9
2014,DEU,9
2015,DEU,9
2016,DEU,9
2017,DEU,9
2018,DEU,9
2019,DEU,9
2020,DEU,9
2021,DEU,9
2012,DNK,71
2013,DNK,71
2014,DNK,71
2015,DNK,71
2016,DNK,71
2017,DNK,71
2018,DNK,71
2019,DNK,71
2020,DNK,71
2021,DNK,71
2012,ESP,35
2013,ESP,43
2014,ESP,45
2015,ESP,45
2016,ESP,45
2017,ESP,45
2018,ESP,45
2019,ESP,45
2020,ESP,45
2021,ESP,45
2012,EST,24
2013,EST,24
2014,EST,24
2015,EST,24
2016,EST,24
2017,EST,29
2018,EST,29
2019,EST,29
2020,EST,29
2021,EST,29
2012,FIN,18
2013,FIN,18
2014,FIN,18
2015,FIN,18
2016,FIN,18
2017,FIN,18
2018,FIN,18
2019,FIN,18
2020,FIN,18
2021,FIN,18
2012,FRA,5
2013,FRA,5
2014,FRA,5
2015,FRA,5
2016,FRA,5
2017,FRA,5
2018,FRA,5
2019,FRA,5
2020,FRA,5
2021,FRA,5
2012,GBR,2
2013,GBR,2
2014,GBR,2
2015,GBR,2
2016,GBR,2
2017,GBR,2
2018,GBR,2
2019,GBR,2
2020,GBR,2
2021,GBR,2
2012,GRC,2
2013,GRC,2
2014,GRC,2
2015,GRC,2
2016,GRC,2
2017,GRC,2
2018,GRC,2
2019,GRC,2
2020,GRC,2
2021,GRC,2
2012,GUY,1
2013,GUY,1
2014,GUY,1
2015,GUY,1
2016,GUY,1
2017,GUY,1
2018,GUY,1
2019,GUY,1
2020,GUY,1
2021,GUY,1
2012,HRV,33
2013,HRV,33
2014,HRV,33
2015,HRV,33
2016,HRV,33
2017,HRV,33
2018,HRV,33
2019,HRV,33
2020,HRV,33
2021,HRV,33
2012,HUN,32
2013,HUN,33
2014,HUN,33
2015,HUN,33
2016,HUN,33
2017,HUN,33
2018,HUN,33
2019,HUN,33
2020,HUN,33
2021,HUN,33
2012,IND,3
2013,IND,3
2014,IND,3
2015,IND,3
2016,IND,3
2017,IND,3
2018,IND,3
2019,IND,3
2020,IND,3
2021,IND,3
2012,IRL,3
2013,IRL,3
2014,IRL,3
2015,IRL,3
2016,IRL,3
2017,IRL,3
2018,IRL,3
2019,IRL,3
2020,IRL,3
2021,IRL,3
2012,ISL,28
2013,ISL,28
2014,ISL,28
2015,ISL,28
2016,ISL,28
2017,ISL,28
2018,ISL,28
2019,ISL,28
2020,ISL,28
2021,ISL,28
