year,geo,value
2010,WLD,0.1
2011,WLD,0.3
2012,WLD,0.3
2013,WLD,1
2014,WLD,2.3
2015,WLD,4.7
2016,WLD,4.1
2017,WLD,6.3
2018,WLD,13.6
2019,WLD,20.1
2020,WLD,25.1
2021,WLD,31.1
